id,title,skills,median_salary,growth_pct,education,sector,abilities,knowledge,work_activities,interests,job_zone
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers","Critical Thinking, Coordination, Speaking, Monitoring, Reading Comprehension, Time Management, Management of Personnel Resources",59330,2.5,bachelor,45,"Oral Comprehension, Problem Sensitivity, Oral Expression, Near Vision, Speech Recognition, Speech Clarity, Deductive Reasoning","Administration and Management, Production and Processing, Customer and Personal Service, English Language, Mechanical, Education and Training, Biology","Getting Information, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems, Inspecting Equipment, Structures, or Materials, Coordinating the Work and Activities of Others, Monitoring Processes, Materials, or Surroundings, Operating Vehicles, Mechanized Devices, or Equipment","Enterprising, Realistic, Conventional, Social, Investigative, Artistic",3
47-2031.00,Carpenters,"Active Listening, Critical Thinking, Monitoring, Coordination, Reading Comprehension, Speaking, Quality Control Analysis",59310,4.5,bachelor,47,"Problem Sensitivity, Visualization, Manual Dexterity, Finger Dexterity, Near Vision, Deductive Reasoning, Information Ordering","Building and Construction, Administration and Management, Mathematics, Design, Engineering and Technology, Public Safety and Security, Mechanical","Identifying Objects, Actions, and Events, Getting Information, Monitoring Processes, Materials, or Surroundings, Inspecting Equipment, Structures, or Materials, Handling and Moving Objects, Performing General Physical Activities, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Artistic, Investigative, Social, Enterprising",2
49-2098.00,Security and Fire Alarm Systems Installers,"Speaking, Critical Thinking, Installation, Active Listening, Reading Comprehension, Complex Problem Solving, Operations Monitoring",59300,10.4,bachelor,49,"Oral Comprehension, Problem Sensitivity, Oral Expression, Near Vision, Deductive Reasoning, Information Ordering, Arm-Hand Steadiness","Public Safety and Security, Computers and Electronics, Customer and Personal Service, Telecommunications, Building and Construction, Engineering and Technology, English Language","Repairing and Maintaining Electronic Equipment, Communicating with People Outside the Organization, Updating and Using Relevant Knowledge, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials, Making Decisions and Solving Problems, Performing General Physical Activities","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",3
47-2171.00,Reinforcing Iron and Rebar Workers,"Coordination, Critical Thinking, Monitoring, Operation and Control, Judgment and Decision Making, Complex Problem Solving, Operations Monitoring",59280,4.6,bachelor,47,"Static Strength, Trunk Strength, Multilimb Coordination, Manual Dexterity, Arm-Hand Steadiness, Extent Flexibility, Stamina","Building and Construction, Mathematics, Administration and Management, Design, English Language, Engineering and Technology, Mechanical","Handling and Moving Objects, Getting Information, Performing General Physical Activities, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials, Organizing, Planning, and Prioritizing Work, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Investigative, Enterprising, Artistic, Social",2
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters","Active Listening, Monitoring, Critical Thinking, Judgment and Decision Making, Operations Monitoring, Operation and Control, Speaking",59110,-0.9,bachelor,47,"Problem Sensitivity, Manual Dexterity, Near Vision, Oral Comprehension, Deductive Reasoning, Inductive Reasoning, Information Ordering","Public Safety and Security, Law and Government, Mathematics, Engineering and Technology, Administration and Management, Customer and Personal Service, Transportation","Making Decisions and Solving Problems, Getting Information, Evaluating Information to Determine Compliance with Standards, Documenting/Recording Information, Performing General Physical Activities, Inspecting Equipment, Structures, or Materials, Handling and Moving Objects","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",2
17-3025.00,Environmental Engineering Technologists and Technicians,"Reading Comprehension, Active Listening, Critical Thinking, Active Learning, Speaking, Science, Monitoring",58890,1.2,bachelor,17,"Written Comprehension, Deductive Reasoning, Inductive Reasoning, Oral Comprehension, Oral Expression, Problem Sensitivity, Information Ordering","Engineering and Technology, Mathematics, Customer and Personal Service, English Language, Chemistry, Mechanical, Physics","Communicating with Supervisors, Peers, or Subordinates, Getting Information, Documenting/Recording Information, Evaluating Information to Determine Compliance with Standards, Inspecting Equipment, Structures, or Materials, Working with Computers, Making Decisions and Solving Problems","Realistic, Investigative, Conventional, Artistic, Social, Enterprising",4
47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operation and Control, Operations Monitoring, Equipment Maintenance, Monitoring, Active Listening, Troubleshooting, Time Management",58710,3.6,bachelor,47,"Control Precision, Depth Perception, Multilimb Coordination, Near Vision, Far Vision, Rate Control, Reaction Time","Mechanical, English Language, Public Safety and Security, Mathematics, Administration and Management, Customer and Personal Service, Education and Training","Controlling Machines and Processes, Operating Vehicles, Mechanized Devices, or Equipment, Monitoring Processes, Materials, or Surroundings, Making Decisions and Solving Problems, Getting Information, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",2
21-1021.00,"Child, Family, and School Social Workers","Active Listening, Speaking, Critical Thinking, Social Perceptiveness, Reading Comprehension, Service Orientation, Judgment and Decision Making",58570,3.4,bachelor,21,"Oral Expression, Oral Comprehension, Problem Sensitivity, Written Comprehension, Written Expression, Speech Clarity, Deductive Reasoning","Customer and Personal Service, Psychology, Therapy and Counseling, English Language, Administrative, Sociology and Anthropology, Education and Training","Establishing and Maintaining Interpersonal Relationships, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Documenting/Recording Information, Identifying Objects, Actions, and Events, Communicating with People Outside the Organization, Assisting and Caring for Others","Social, Conventional, Investigative, Enterprising, Artistic, Realistic",4
49-9045.00,"Refractory Materials Repairers, Except Brickmasons","Operations Monitoring, Repairing, Active Listening, Operation and Control, Equipment Maintenance, Reading Comprehension, Critical Thinking",58540,-16.9,bachelor,49,"Arm-Hand Steadiness, Extent Flexibility, Near Vision, Oral Comprehension, Manual Dexterity, Control Precision, Multilimb Coordination","Mechanical, Production and Processing, Public Safety and Security, English Language, Mathematics, Chemistry, Design","Handling and Moving Objects, Performing General Physical Activities, Identifying Objects, Actions, and Events, Making Decisions and Solving Problems, Operating Vehicles, Mechanized Devices, or Equipment, Getting Information, Inspecting Equipment, Structures, or Materials","Realistic, Conventional, Investigative, Artistic, Social, Enterprising",2
53-6011.00,Bridge and Lock Tenders,"Monitoring, Active Listening, Speaking, Critical Thinking, Coordination, Operations Monitoring, Operation and Control",58490,-3.3,bachelor,53,"Information Ordering, Near Vision, Selective Attention, Control Precision, Far Vision, Auditory Attention, Oral Comprehension","Public Safety and Security, English Language, Telecommunications, Education and Training, Transportation, Customer and Personal Service, Administrative","Controlling Machines and Processes, Communicating with Supervisors, Peers, or Subordinates, Documenting/Recording Information, Getting Information, Training and Teaching Others, Inspecting Equipment, Structures, or Materials, Monitoring Processes, Materials, or Surroundings","Realistic, Conventional, Enterprising, Investigative, Social, Artistic",2
53-6041.00,Traffic Technicians,"Active Listening, Reading Comprehension, Speaking, Critical Thinking, Complex Problem Solving, Judgment and Decision Making, Writing",58480,3.7,bachelor,53,"Oral Comprehension, Oral Expression, Problem Sensitivity, Inductive Reasoning, Written Comprehension, Deductive Reasoning, Speech Recognition","Public Safety and Security, Computers and Electronics, Transportation, English Language, Engineering and Technology, Law and Government, Mathematics","Getting Information, Working with Computers, Making Decisions and Solving Problems, Processing Information, Communicating with Supervisors, Peers, or Subordinates, Documenting/Recording Information, Identifying Objects, Actions, and Events","Realistic, Conventional, Investigative, Social, Enterprising, Artistic",3
